judicial_district_county_id,county_ansi_code,is_entire_county,county_name,judicial_district_id,statutory_division
48319-0,48319,TRUE,County of Mason,Texas Western,Austin Division
48323-0,48323,TRUE,County of Maverick,Texas Western,Del Rio Division
48325-0,48325,TRUE,County of Medina,Texas Western,San Antonio Division
48329-0,48329,TRUE,County of Midland,Texas Western,Midland-Odessa Division
48331-0,48331,TRUE,County of Milam,Texas Western,Waco Division
48371-0,48371,TRUE,County of Pecos,Texas Western,Pecos Division
48377-0,48377,TRUE,County of Presidio,Texas Western,Pecos Division
48385-0,48385,TRUE,County of Real,Texas Western,San Antonio Division
48389-0,48389,TRUE,County of Reeves,Texas Western,Pecos Division
48395-0,48395,TRUE,County of Robertson,Texas Western,Waco Division
48411-0,48411,TRUE,County of San Saba,Texas Western,Austin Division
48425-0,48425,TRUE,County of Somervell,Texas Western,Waco Division
48443-0,48443,TRUE,County of Terrell,Texas Western,Del Rio Division
48453-0,48453,TRUE,County of Travis,Texas Western,Austin Division
48461-0,48461,TRUE,County of Upton,Texas Western,Midland-Odessa Division
48463-0,48463,TRUE,County of Uvalde,Texas Western,Del Rio Division
48465-0,48465,TRUE,County of Val Verde,Texas Western,Del Rio Division
48475-0,48475,TRUE,County of Ward,Texas Western,Pecos Division
48477-0,48477,TRUE,County of Washington,Texas Western,Austin Division
48491-0,48491,TRUE,County of Williamson,Texas Western,Austin Division
48493-0,48493,TRUE,County of Wilson,Texas Western,San Antonio Division
48495-0,48495,TRUE,County of Winkler,Texas Western,Pecos Division
48507-0,48507,TRUE,County of Zavala,Texas Western,Del Rio Division
49001-0,49001,TRUE,County of Beaver,Utah,Central Division
49003-0,49003,TRUE,County of Box Elder,Utah,Northern Division
49005-0,49005,TRUE,County of Cache,Utah,Northern Division
49007-0,49007,TRUE,County of Carbon,Utah,Central Division
49009-0,49009,TRUE,County of Daggett,Utah,Central Division
49011-0,49011,TRUE,County of Davis,Utah,Northern Division
49013-0,49013,TRUE,County of Duchesne,Utah,Central Division
49015-0,49015,TRUE,County of Emery,Utah,Central Division
49017-0,49017,TRUE,County of Garfield,Utah,Central Division
49019-0,49019,TRUE,County of Grand,Utah,Central Division
49021-0,49021,TRUE,County of Iron,Utah,Central Division
49023-0,49023,TRUE,County of Juab,Utah,Central Division
49025-0,49025,TRUE,County of Kane,Utah,Central Division
49027-0,49027,TRUE,County of Millard,Utah,Central Division
49029-0,49029,TRUE,County of Morgan,Utah,Northern Division
49031-0,49031,TRUE,County of Piute,Utah,Central Division
49033-0,49033,TRUE,County of Rich,Utah,Northern Division
49035-0,49035,TRUE,County of Salt Lake,Utah,Central Division
49037-0,49037,TRUE,County of San Juan,Utah,Central Division
49039-0,49039,TRUE,County of Sanpete,Utah,Central Division
49041-0,49041,TRUE,County of Sevier,Utah,Central Division
49043-0,49043,TRUE,County of Summit,Utah,Central Division
49045-0,49045,TRUE,County of Tooele,Utah,Central Division
49047-0,49047,TRUE,County of Uintah,Utah,Central Division
49049-0,49049,TRUE,County of Utah,Utah,Central Division
49051-0,49051,TRUE,County of Wasatch,Utah,Central Division
49053-0,49053,TRUE,County of Washington,Utah,Central Division
49055-0,49055,TRUE,County of Wayne,Utah,Central Division
49057-0,49057,TRUE,County of Weber,Utah,Northern Division
50001-0,50001,TRUE,County of Addison,Vermont,
50003-0,50003,TRUE,County of Bennington,Vermont,
50005-0,50005,TRUE,County of Caledonia,Vermont,
50007-0,50007,TRUE,County of Chittenden,Vermont,
50009-0,50009,TRUE,County of Essex,Vermont,
50011-0,50011,TRUE,County of Franklin,Vermont,
50013-0,50013,TRUE,County of Grand Isle,Vermont,
50015-0,50015,TRUE,County of Lamoille,Vermont,
50017-0,50017,TRUE,County of Orange,Vermont,
50019-0,50019,TRUE,County of Orleans,Vermont,
50021-0,50021,TRUE,County of Rutland,Vermont,
50023-0,50023,TRUE,County of Washington,Vermont,
50025-0,50025,TRUE,County of Windham,Vermont,
50027-0,50027,TRUE,County of Windsor,Vermont,
78010-0,78010,TRUE,St. Croix Island,Virgin Islands,Division of St. Croix
78020-0,78020,TRUE,St. John Island,Virgin Islands,Division of St. Thomas and St. John
78030-0,78030,TRUE,St. Thomas Island,Virgin Islands,Division of St. Thomas and St. John
51001-0,51001,TRUE,County of Accomack,Virginia Eastern,
51007-0,51007,TRUE,County of Amelia,Virginia Eastern,
51013-0,51013,TRUE,County of Arlington,Virginia Eastern,
51025-0,51025,TRUE,County of Brunswick,Virginia Eastern,
51033-0,51033,TRUE,County of Caroline,Virginia Eastern,
51036-0,51036,TRUE,County of Charles City,Virginia Eastern,
51041-0,51041,TRUE,County of Chesterfield,Virginia Eastern,
51053-0,51053,TRUE,County of Dinwiddie,Virginia Eastern,
51057-0,51057,TRUE,County of Essex,Virginia Eastern,
51059-0,51059,TRUE,County of Fairfax,Virginia Eastern,
51061-0,51061,TRUE,County of Fauquier,Virginia Eastern,
51073-0,51073,TRUE,County of Gloucester,Virginia Eastern,
51075-0,51075,TRUE,County of Goochland,Virginia Eastern,
51081-0,51081,TRUE,County of Greensville,Virginia Eastern,
51085-0,51085,TRUE,County of Hanover,Virginia Eastern,
51087-0,51087,TRUE,County of Henrico,Virginia Eastern,
51093-0,51093,TRUE,County of Isle of Wight,Virginia Eastern,
51095-0,51095,TRUE,County of James City,Virginia Eastern,
51097-0,51097,TRUE,County of King and Queen,Virginia Eastern,
51099-0,51099,TRUE,County of King George,Virginia Eastern,
51101-0,51101,TRUE,County of King William,Virginia Eastern,
51103-0,51103,TRUE,County of Lancaster,Virginia Eastern,
51107-0,51107,TRUE,County of Loudoun,Virginia Eastern,
51111-0,51111,TRUE,County of Lunenburg,Virginia Eastern,
51115-0,51115,TRUE,County of Mathews,Virginia Eastern,
51117-0,51117,TRUE,County of Mecklenburg,Virginia Eastern,
51119-0,51119,TRUE,County of Middlesex,Virginia Eastern,
51127-0,51127,TRUE,County of New Kent,Virginia Eastern,
51131-0,51131,TRUE,County of Northampton,Virginia Eastern,
51133-0,51133,TRUE,County of Northumberland,Virginia Eastern,
51135-0,51135,TRUE,County of Nottoway,Virginia Eastern,
51145-0,51145,TRUE,County of Powhatan,Virginia Eastern,
51147-0,51147,TRUE,County of Prince Edward,Virginia Eastern,
51149-0,51149,TRUE,County of Prince George,Virginia Eastern,
51153-0,51153,TRUE,County of Prince William,Virginia Eastern,
51159-0,51159,TRUE,County of Richmond,Virginia Eastern,
51175-0,51175,TRUE,County of Southampton,Virginia Eastern,
51177-0,51177,TRUE,County of Spotsylvania,Virginia Eastern,
51179-0,51179,TRUE,County of Stafford,Virginia Eastern,
51181-0,51181,TRUE,County of Surry,Virginia Eastern,
51183-0,51183,TRUE,County of Sussex,Virginia Eastern,
51193-0,51193,TRUE,County of Westmoreland,Virginia Eastern,
51199-0,51199,TRUE,County of York,Virginia Eastern,
51510-0,51510,TRUE,City of Alexandria,Virginia Eastern,
51550-0,51550,TRUE,City of Chesapeake,Virginia Eastern,
51570-0,51570,TRUE,City of Colonial Heights,Virginia Eastern,
51595-0,51595,TRUE,City of Emporia,Virginia Eastern,
51600-0,51600,TRUE,City of Fairfax,Virginia Eastern,
51610-0,51610,TRUE,City of Falls Church,Virginia Eastern,
51620-0,51620,TRUE,City of Franklin,Virginia Eastern,
51630-0,51630,TRUE,City of Fredericksburg,Virginia Eastern,
51650-0,51650,TRUE,City of Hampton,Virginia Eastern,
51670-0,51670,TRUE,City of Hopewell,Virginia Eastern,
51683-0,51683,TRUE,City of Manassas,Virginia Eastern,
51685-0,51685,TRUE,City of Manassas Park,Virginia Eastern,
51700-0,51700,TRUE,City of Newport News,Virginia Eastern,
51710-0,51710,TRUE,City of Norfolk,Virginia Eastern,
51730-0,51730,TRUE,City of Petersburg,Virginia Eastern,
51735-0,51735,TRUE,City of Poquoson,Virginia Eastern,
51740-0,51740,TRUE,City of Portsmouth,Virginia Eastern,
51760-0,51760,TRUE,City of Richmond,Virginia Eastern,
51800-0,51800,TRUE,City of Suffolk,Virginia Eastern,
51810-0,51810,TRUE,City of Virginia Beach,Virginia Eastern,
51830-0,51830,TRUE,City of Williamsburg,Virginia Eastern,
51003-0,51003,TRUE,County of Albemarle,Virginia Western,
51005-0,51005,TRUE,County of Alleghany,Virginia Western,
51009-0,51009,TRUE,County of Amherst,Virginia Western,
51011-0,51011,TRUE,County of Appomattox,Virginia Western,
51015-0,51015,TRUE,County of Augusta,Virginia Western,
51017-0,51017,TRUE,County of Bath,Virginia Western,
51019-0,51019,TRUE,County of Bedford,Virginia Western,
51021-0,51021,TRUE,County of Bland,Virginia Western,
51023-0,51023,TRUE,County of Botetourt,Virginia Western,
51027-0,51027,TRUE,County of Buchanan,Virginia Western,
51029-0,51029,TRUE,County of Buckingham,Virginia Western,
51031-0,51031,TRUE,County of Campbell,Virginia Western,
51035-0,51035,TRUE,County of Carroll,Virginia Western,
51037-0,51037,TRUE,County of Charlotte,Virginia Western,
51043-0,51043,TRUE,County of Clarke,Virginia Western,
51045-0,51045,TRUE,County of Craig,Virginia Western,
51047-0,51047,TRUE,County of Culpeper,Virginia Western,
51049-0,51049,TRUE,County of Cumberland,Virginia Western,
51051-0,51051,TRUE,County of Dickenson,Virginia Western,
51063-0,51063,TRUE,County of Floyd,Virginia Western,
51065-0,51065,TRUE,County of Fluvanna,Virginia Western,
51067-0,51067,TRUE,County of Franklin,Virginia Western,
51069-0,51069,TRUE,County of Frederick,Virginia Western,
51071-0,51071,TRUE,County of Giles,Virginia Western,
51077-0,51077,TRUE,County of Grayson,Virginia Western,
51079-0,51079,TRUE,County of Greene,Virginia Western,
51083-0,51083,TRUE,County of Halifax,Virginia Western,
51089-0,51089,TRUE,County of Henry,Virginia Western,
51091-0,51091,TRUE,County of Highland,Virginia Western,
51105-0,51105,TRUE,County of Lee,Virginia Western,
51109-0,51109,TRUE,County of Louisa,Virginia Western,
51113-0,51113,TRUE,County of Madison,Virginia Western,
51121-0,51121,TRUE,County of Montgomery,Virginia Western,
51125-0,51125,TRUE,County of Nelson,Virginia Western,
51137-0,51137,TRUE,County of Orange,Virginia Western,
51139-0,51139,TRUE,County of Page,Virginia Western,
51141-0,51141,TRUE,County of Patrick,Virginia Western,
51143-0,51143,TRUE,County of Pittsylvania,Virginia Western,
51155-0,51155,TRUE,County of Pulaski,Virginia Western,
51157-0,51157,TRUE,County of Rappahannock,Virginia Western,
51161-0,51161,TRUE,County of Roanoke,Virginia Western,
51163-0,51163,TRUE,County of Rockbridge,Virginia Western,
51165-0,51165,TRUE,County of Rockingham,Virginia Western,
51167-0,51167,TRUE,County of Russell,Virginia Western,
51169-0,51169,TRUE,County of Scott,Virginia Western,
51171-0,51171,TRUE,County of Shenandoah,Virginia Western,
51173-0,51173,TRUE,County of Smyth,Virginia Western,
51185-0,51185,TRUE,County of Tazewell,Virginia Western,
51187-0,51187,TRUE,County of Warren,Virginia Western,
51191-0,51191,TRUE,County of Washington,Virginia Western,
51195-0,51195,TRUE,County of Wise,Virginia Western,
51197-0,51197,TRUE,County of Wythe,Virginia Western,
51520-0,51520,TRUE,City of Bristol,Virginia Western,
51530-0,51530,TRUE,City of Buena Vista,Virginia Western,
51540-0,51540,TRUE,City of Charlottesville,Virginia Western,
51580-0,51580,TRUE,City of Covington,Virginia Western,
51590-0,51590,TRUE,City of Danville,Virginia Western,
51640-0,51640,TRUE,City of Galax,Virginia Western,
51660-0,51660,TRUE,City of Harrisonburg,Virginia Western,
51678-0,51678,TRUE,City of Lexington,Virginia Western,
51680-0,51680,TRUE,City of Lynchburg,Virginia Western,
51690-0,51690,TRUE,City of Martinsville,Virginia Western,
51720-0,51720,TRUE,City of Norton,Virginia Western,
51750-0,51750,TRUE,City of Radford,Virginia Western,
51770-0,51770,TRUE,City of Roanoke,Virginia Western,
51775-0,51775,TRUE,City of Salem,Virginia Western,
51790-0,51790,TRUE,City of Staunton,Virginia Western,
51820-0,51820,TRUE,City of Waynesboro,Virginia Western,
51840-0,51840,TRUE,City of Winchester,Virginia Western,
53001-0,53001,TRUE,County of Adams,Washington Eastern,
53003-0,53003,TRUE,County of Asotin,Washington Eastern,
53005-0,53005,TRUE,County of Benton,Washington Eastern,
53007-0,53007,TRUE,County of Chelan,Washington Eastern,
53013-0,53013,TRUE,County of Columbia,Washington Eastern,
53017-0,53017,TRUE,County of Douglas,Washington Eastern,
53019-0,53019,TRUE,County of Ferry,Washington Eastern,
53021-0,53021,TRUE,County of Franklin,Washington Eastern,
53023-0,53023,TRUE,County of Garfield,Washington Eastern,
53025-0,53025,TRUE,County of Grant,Washington Eastern,
53037-0,53037,TRUE,County of Kittitas,Washington Eastern,
53039-0,53039,TRUE,County of Klickitat,Washington Eastern,
53043-0,53043,TRUE,County of Lincoln,Washington Eastern,
53047-0,53047,TRUE,County of Okanogan,Washington Eastern,
53051-0,53051,TRUE,County of Pend Oreille,Washington Eastern,
53063-0,53063,TRUE,County of Spokane,Washington Eastern,
53065-0,53065,TRUE,County of Stevens,Washington Eastern,
53071-0,53071,TRUE,County of Walla Walla,Washington Eastern,
53075-0,53075,TRUE,County of Whitman,Washington Eastern,
53077-0,53077,TRUE,County of Yakima,Washington Eastern,
53009-0,53009,TRUE,County of Clallam,Washington Western,
53011-0,53011,TRUE,County of Clark,Washington Western,
53015-0,53015,TRUE,County of Cowlitz,Washington Western,
53027-0,53027,TRUE,County of Grays Harbor,Washington Western,
53029-0,53029,TRUE,County of Island,Washington Western,
53031-0,53031,TRUE,County of Jefferson,Washington Western,
53033-0,53033,TRUE,County of King,Washington Western,
53035-0,53035,TRUE,County of Kitsap,Washington Western,
53041-0,53041,TRUE,County of Lewis,Washington Western,
53045-0,53045,TRUE,County of Mason,Washington Western,
53049-0,53049,TRUE,County of Pacific,Washington Western,
53053-0,53053,TRUE,County of Pierce,Washington Western,
53055-0,53055,TRUE,County of San Juan,Washington Western,
53057-0,53057,TRUE,County of Skagit,Washington Western,
53059-0,53059,TRUE,County of Skamania,Washington Western,
53061-0,53061,TRUE,County of Snohomish,Washington Western,
53067-0,53067,TRUE,County of Thurston,Washington Western,
53069-0,53069,TRUE,County of Wahkiakum,Washington Western,
53073-0,53073,TRUE,County of Whatcom,Washington Western,
54001-0,54001,TRUE,County of Barbour,West Virginia Northern,
54003-0,54003,TRUE,County of Berkeley,West Virginia Northern,
54007-0,54007,TRUE,County of Braxton,West Virginia Northern,
54009-0,54009,TRUE,County of Brooke,West Virginia Northern,
54013-0,54013,TRUE,County of Calhoun,West Virginia Northern,
54017-0,54017,TRUE,County of Doddridge,West Virginia Northern,
54021-0,54021,TRUE,County of Gilmer,West Virginia Northern,
54023-0,54023,TRUE,County of Grant,West Virginia Northern,
54027-0,54027,TRUE,County of Hampshire,West Virginia Northern,
54029-0,54029,TRUE,County of Hancock,West Virginia Northern,
54031-0,54031,TRUE,County of Hardy,West Virginia Northern,
54033-0,54033,TRUE,County of Harrison,West Virginia Northern,
54037-0,54037,TRUE,County of Jefferson,West Virginia Northern,
54041-0,54041,TRUE,County of Lewis,West Virginia Northern,
54049-0,54049,TRUE,County of Marion,West Virginia Northern,
54051-0,54051,TRUE,County of Marshall,West Virginia Northern,
54057-0,54057,TRUE,County of Mineral,West Virginia Northern,
54061-0,54061,TRUE,County of Monongalia,West Virginia Northern,
54065-0,54065,TRUE,County of Morgan,West Virginia Northern,
54069-0,54069,TRUE,County of Ohio,West Virginia Northern,
54071-0,54071,TRUE,County of Pendleton,West Virginia Northern,
54073-0,54073,TRUE,County of Pleasants,West Virginia Northern,
54075-0,54075,TRUE,County of Pocahontas,West Virginia Northern,
54077-0,54077,TRUE,County of Preston,West Virginia Northern,
54083-0,54083,TRUE,County of Randolph,West Virginia Northern,
54085-0,54085,TRUE,County of Ritchie,West Virginia Northern,
54091-0,54091,TRUE,County of Taylor,West Virginia Northern,
54093-0,54093,TRUE,County of Tucker,West Virginia Northern,
54095-0,54095,TRUE,County of Tyler,West Virginia Northern,
54097-0,54097,TRUE,County of Upshur,West Virginia Northern,
54101-0,54101,TRUE,County of Webster,West Virginia Northern,
54103-0,54103,TRUE,County of Wetzel,West Virginia Northern,
54005-0,54005,TRUE,County of Boone,West Virginia Southern,
54011-0,54011,TRUE,County of Cabell,West Virginia Southern,
54015-0,54015,TRUE,County of Clay,West Virginia Southern,
54019-0,54019,TRUE,County of Fayette,West Virginia Southern,
54025-0,54025,TRUE,County of Greenbrier,West Virginia Southern,
54035-0,54035,TRUE,County of Jackson,West Virginia Southern,
54039-0,54039,TRUE,County of Kanawha,West Virginia Southern,
54043-0,54043,TRUE,County of Lincoln,West Virginia Southern,
54045-0,54045,TRUE,County of Logan,West Virginia Southern,
54047-0,54047,TRUE,County of McDowell,West Virginia Southern,
54053-0,54053,TRUE,County of Mason,West Virginia Southern,
54055-0,54055,TRUE,County of Mercer,West Virginia Southern,
54059-0,54059,TRUE,County of Mingo,West Virginia Southern,
54063-0,54063,TRUE,County of Monroe,West Virginia Southern,
54067-0,54067,TRUE,County of Nicholas,West Virginia Southern,
